"fipscode","datayear","st","cl.blk","ent.blk","lifelos.blk","grp.inst.blk","cl.white","ent.white","lifelos.white","grp.inst.white","cl.nat.am","ent.nat.am","lifelos.nat.am","grp.inst.nat.am","cl.latino","ent.latino","lifelos.latino","grp.inst.latino","cl.asian","ent.asian","lifelos.asian","grp.inst.asian","cl.unk","ent.unk","lifelos.unk","grp.inst.unk","cl.haw.pi","ent.haw.pi","lifelos.haw.pi","grp.inst.haw.pi"
18097,2003,"IN",1932,868,517.426439232409,0,1228,628,455.971900826446,0,32,24,274.09375,3,115,62,522.300884955752,13,13,8,272.230769230769,0,12,8,268.416666666667,2,1,1,18,0
19153,2003,"IA",410,230,569.825484764543,161,1159,591,478.255172413793,536,12,9,302.7,8,124,73,362.330357142857,32,35,24,267.117647058824,17,245,87,483.587677725119,124,5,3,232.4,1
20173,2003,"KS",602,153,1037.38758389262,66,1112,267,875.584854014599,0,27,10,563.703703703704,2,141,38,1075.82978723404,0,24,13,685.5,1,92,36,595.760869565217,7,NA,NA,NA,NA
21111,2003,"KY",924,396,846.624860022396,236,635,304,649.506430868167,176,3,2,1154.33333333333,0,12,2,905.583333333333,0,10,9,415.5,3,41,26,245.292682926829,14,1,1,145,0
23011,2003,"ME",29,1,1259.88888888889,0,1027,153,1144.83746283449,0,18,0,1436.35294117647,0,30,4,1058.46666666667,0,8,0,1131.14285714286,0,130,13,960.922480620155,0,1,0,1250,0
24510,2003,"MD",8131,1470,1785.58270871026,0,730,184,1286.07994186047,0,18,6,1270.66666666667,7,12,1,1583.25,0,3,1,1843,1,103,70,421.274509803922,13,NA,NA,NA,NA
25005,2003,"MA",319,127,846.890728476821,0,1229,435,826.830204778157,0,5,3,1291,1,230,93,863.561320754717,0,35,13,895.857142857143,2,103,49,551.707070707071,0,NA,NA,NA,NA
25009,2003,"MA",252,76,1099.99570815451,56,1124,431,902.242395437262,0,18,6,1004.33333333333,3,622,246,883.049152542373,0,65,31,719.75,0,77,49,457.027777777778,0,NA,NA,NA,NA
25013,2003,"MA",476,194,1071.09930715935,0,683,304,768.882352941176,0,2,1,661.5,1,1121,411,930.9125,0,15,5,532.142857142857,0,81,42,309.177215189873,0,6,2,605.5,1
25017,2003,"MA",432,134,1016.455,0,1297,506,818.108660130719,0,6,2,877.2,5,430,191,738.007211538462,0,161,59,846.120253164557,0,78,43,489.065789473684,0,2,1,140,0
25025,2003,"MA",1777,487,1231.38709677419,0,1676,280,1281.05242718447,0,28,7,1446.65384615385,8,1002,199,1213.46858359957,0,67,12,960.313432835821,8,130,59,670.166666666667,0,6,2,826.8,1
25027,2003,"MA",327,115,913.552287581699,0,1280,486,805.447215295096,0,11,3,1040.36363636364,3,540,194,720.907869481766,0,36,16,470.558823529412,0,87,40,550.25,0,NA,NA,NA,NA
26049,2003,"MI",1464,523,629.389423076923,117,862,273,580.044496487119,85,18,2,709.666666666667,2,44,18,466.386363636364,2,3,1,682.333333333333,0,2,1,394.5,1,7,4,272.714285714286,0
26065,2003,"MI",634,193,728.44126984127,61,572,156,719.716287215412,43,10,3,614.9,0,96,39,565.279569892473,9,5,2,476,1,3,1,894.5,0,11,2,449.181818181818,0
26081,2003,"MI",586,161,677.918965517241,108,519,144,662.806201550388,59,29,6,638.51724137931,3,99,37,581.272727272727,17,9,1,850.777777777778,1,3,0,1066.33333333333,1,3,1,460.666666666667,1
26099,2003,"MI",276,74,758.474264705882,58,945,302,683.95614973262,158,11,0,784.636363636364,2,34,17,477.676470588235,5,8,3,642.625,1,7,0,835.428571428571,1,NA,NA,NA,NA
26125,2003,"MI",671,251,756.45223880597,114,761,308,636.419867549669,161,11,6,459,0,51,18,677.058823529412,15,8,7,195.375,1,5,2,680.6,4,2,0,1071,1
26163,2003,"MI",9340,2365,1011.27024400777,1357,1686,575,740.24625524266,355,58,14,919.421052631579,7,178,54,775.786516853933,25,23,6,685.95652173913,2,38,23,702.243243243243,16,24,17,312.55,19
27053,2003,"MN",2082,1100,678.85409035409,801,740,364,694.671451355662,376,560,240,1039.93062200957,138,154,90,370.9609375,76,144,95,364.961538461538,92,65,52,146.508196721311,53,6,5,269.166666666667,1
27123,2003,"MN",1014,450,845.214942528736,217,578,271,704.715481171548,184,131,69,687.100917431193,35,126,61,597.115044247788,34,139,97,386.773109243697,0,11,5,212.444444444444,1,NA,NA,NA,NA
29077,2003,"MO",84,24,944.194444444444,12,880,219,839.706586826347,98,4,1,502,1,17,5,690.647058823529,1,3,1,296,0,12,3,505,0,NA,NA,NA,NA
29095,2003,"MO",1348,378,1052.84977375566,277,922,300,798.168393782383,186,16,7,999.785714285714,2,71,41,428.131147540984,6,13,1,1142.76923076923,5,29,8,1375.83333333333,9,1,1,362,0
29189,2003,"MO",1285,339,1090.24734042553,186,587,200,841.417769376181,94,3,1,265,1,26,13,620.173913043478,5,10,5,322.5,1,15,11,266.866666666667,1,NA,NA,NA,NA
29510,2003,"MO",2141,546,1377.14649681529,394,257,80,940.093617021277,57,NA,NA,NA,NA,6,3,1011.33333333333,1,6,4,444.166666666667,0,16,6,717,4,NA,NA,NA,NA
31055,2003,"NE",975,246,889.657291666667,202,1291,444,694.545738858483,236,149,47,817.107382550336,28,185,90,470.857142857143,33,8,4,479.25,2,68,26,727.132352941176,23,2,1,298,0
31109,2003,"NE",204,48,860.465346534653,53,818,284,726.340346534653,181,84,27,830.1875,11,59,19,689.775862068965,15,9,6,320,2,26,8,889.153846153846,4,NA,NA,NA,NA
32003,2003,"NV",1466,761,826.583707025411,0,1906,1006,584.953070683662,0,53,25,778.903846153846,0,708,474,313.49177877429,0,56,33,333.3,0,14,6,349.5,0,58,28,686.396551724138,0
32031,2003,"NV",138,60,680.528,0,826,330,767.005174644243,0,40,18,487.060606060606,0,242,92,628.774468085106,0,19,7,773.842105263158,0,20,14,316.9,0,11,6,247.181818181818,0
34007,2003,"NJ",1084,446,811.030303030303,0,426,211,596.588235294118,0,4,2,355.333333333333,2,143,59,723.897637795276,54,8,5,344.333333333333,5,146,82,396.549295774648,0,NA,NA,NA,NA
34013,2003,"NJ",3702,1071,1004.33959092183,0,87,40,606.576470588235,0,NA,NA,NA,NA,148,40,1044.53956834532,0,3,0,735.333333333333,0,148,82,460.319727891156,0,1,0,792,0
34017,2003,"NJ",660,228,908.017322834646,0,231,103,672.216216216216,0,NA,NA,NA,NA,234,100,983.371681415929,0,2,0,2737,1,307,157,480.824104234528,0,NA,NA,NA,NA
34023,2003,"NJ",412,138,940.210126582278,0,393,212,501.762666666667,0,NA,NA,NA,NA,110,46,746.87,0,5,3,676.4,2,124,72,500.75,0,1,0,805,1
34025,2003,"NJ",587,196,1057.41621621622,0,390,158,721.468085106383,0,1,0,933,1,29,3,1313.51724137931,8,6,2,700.333333333333,0,56,26,655.910714285714,9,NA,NA,NA,NA
34039,2003,"NJ",1080,301,1100.5746124031,0,167,40,786.366459627329,0,1,1,76,0,77,23,1087.4,0,1,1,149,0,122,50,550.172131147541,0,NA,NA,NA,NA
36029,2003,"NY",1158,323,1253.51517857143,283,600,186,875.761578044597,177,24,4,1043.2,11,113,36,1118.08256880734,25,8,6,749.875,2,377,137,928.476056338028,79,NA,NA,NA,NA
36055,2003,"NY",685,298,666.762520193861,222,264,121,588.487704918033,87,1,1,8,0,130,54,711.975806451613,42,12,6,852,2,591,188,915.064150943396,0,NA,NA,NA,NA
36061,2003,"NY",18880,3761,1621.93470096968,3666,1149,288,1191.54677565849,275,29,12,918.392857142857,10,8592,2228,1282.32000968992,0,213,64,926.183574879227,49,5913,452,2039.37344913151,1157,NA,NA,NA,NA
36103,2003,"NY",691,231,975.638364779874,186,691,260,779.941896024465,187,1,0,1597,0,230,104,778.190909090909,76,6,4,407.666666666667,2,48,21,641.46511627907,15,NA,NA,NA,NA
36119,2003,"NY",711,187,1203.37387387387,336,123,35,953.408695652174,58,NA,NA,NA,NA,193,65,1084.09090909091,93,3,0,2557,1,64,10,1115.41666666667,30,NA,NA,NA,NA
37119,2003,"NC",1076,295,809.148837209302,244,227,63,775.533039647577,42,6,5,307.166666666667,3,49,17,539.081632653061,6,6,2,472.833333333333,2,18,10,225,6,NA,NA,NA,NA
39035,2003,"OH",5521,1434,1035.84688128773,0,1709,597,754.432788944724,0,23,6,1235.39130434783,0,259,76,860.183673469388,0,5,2,1030.4,1,69,31,575.272727272727,0,2,0,826.5,0
39049,2003,"OH",3403,1616,649.39865819209,0,2685,1277,562.645618556701,0,5,3,560.5,1,107,78,273.919191919192,0,30,22,365.777777777778,3,18,9,322.6875,3,8,4,549.375,0
39061,2003,"OH",1701,703,867.123937677054,0,740,317,685.233630952381,0,NA,NA,NA,NA,8,1,761.666666666667,1,1,1,14,1,151,60,711.673611111111,0,NA,NA,NA,NA
39095,2003,"OH",762,300,584.944606413994,0,523,223,500.786561264822,0,5,0,554.4,0,113,69,330.363636363636,0,5,2,788,0,4,2,340,0,1,0,2662,0
39113,2003,"OH",1037,325,1017.96670247046,0,664,219,874.063725490196,0,5,3,752.6,0,10,9,218.4,0,3,0,1256,0,15,8,289.714285714286,5,NA,NA,NA,NA
39151,2003,"OH",430,138,1055.26111111111,43,1037,396,793.275160599572,99,2,1,566,1,2,2,295.5,0,NA,NA,NA,NA,3,2,49.5,1,NA,NA,NA,NA
39153,2003,"OH",1284,591,724.479591836735,0,1183,588,679.077209302326,0,2,0,2074.5,1,NA,NA,NA,NA,5,2,247,0,30,19,556.321428571429,0,NA,NA,NA,NA
40109,2003,"OK",1430,624,758.760869565217,0,1372,601,579.873860182371,0,515,223,642.974789915966,0,347,200,383.583832335329,0,30,19,283.533333333333,5,6,6,62.3333333333333,2,28,18,487.214285714286,8
40143,2003,"OK",816,308,909.551201011378,0,996,415,707.042487046632,0,367,144,797.213675213675,0,102,52,478.020408163265,36,14,7,326.285714285714,6,1,0,926,0,7,4,239,4
41039,2003,"OR",49,15,1082.97872340426,1,959,304,847.224061810155,45,45,17,738.487179487179,1,47,13,961.238095238095,1,5,2,1009.2,0,288,128,504.362676056338,7,NA,NA,NA,NA
41047,2003,"OR",64,18,932.516666666667,4,982,367,837.132478632479,47,167,45,892.911949685535,4,356,119,673.828985507246,8,14,9,341.642857142857,0,54,5,1091.54901960784,0,1,0,1019,0
41051,2003,"OR",657,143,1630.58443708609,71,1703,465,1231.80269058296,244,521,225,798.642147117296,34,237,93,802.07423580786,19,52,15,1068.18,7,240,75,885.183406113537,19,12,3,612.333333333333,0
41067,2003,"OR",61,23,1006.98245614035,4,629,305,671.381578947368,56,19,3,665.058823529412,1,214,98,603.304761904762,7,20,14,505.2,0,247,110,773.05737704918,13,5,4,209,1
42003,2003,"PA",2724,1030,945.33875106929,697,1100,553,597.782991202346,363,2,0,1052,1,8,2,961.625,2,3,3,69,1,NA,NA,NA,NA,NA,NA,NA,NA
42011,2003,"PA",231,90,772.031111111111,54,395,165,683.958333333333,91,1,0,1699,0,493,236,645.251037344398,142,4,0,2034,1,6,6,46,2,NA,NA,NA,NA
42045,2003,"PA",638,207,1047.24315619968,169,346,128,824.784660766962,76,1,0,669,0,19,4,889.578947368421,4,7,3,499,1,2,1,1021,2,NA,NA,NA,NA
42101,2003,"PA",8164,2396,1378.70679928741,2404,914,324,1069.13184079602,351,7,0,1066.71428571429,0,527,204,843.405963302752,247,93,42,713.075949367089,52,789,407,564.710317460317,171,NA,NA,NA,NA
42133,2003,"PA",286,121,795.372469635628,101,600,292,663.588990825688,217,NA,NA,NA,NA,112,59,557.91,53,2,2,191,2,NA,NA,NA,NA,NA,NA,NA,NA
44007,2003,"RI",749,299,907.202898550725,281,1349,572,794.267938237965,632,36,9,741.411764705882,8,508,224,689.307506053269,200,82,36,748.054054054054,34,51,32,449.45,20,5,3,664.6,1
47037,2003,"TN",777,440,581.32223701731,0,403,211,511.259445843829,0,2,1,672.5,0,56,34,294.410714285714,10,7,3,457.714285714286,1,4,4,134,1,NA,NA,NA,NA
47157,2003,"TN",1520,488,1236.96010638298,0,227,62,1199.6592920354,0,NA,NA,NA,NA,5,5,55,0,6,1,1384,0,26,21,233.076923076923,4,NA,NA,NA,NA
48029,2003,"TX",532,197,897.650980392157,0,393,131,926.637566137566,0,11,1,2286.90909090909,4,2078,659,809.776328986961,0,16,4,644.5625,1,10,5,736,5,2,2,214,0
48113,2003,"TX",1823,663,704.770704225352,0,927,375,621.80815876516,0,29,14,400.074074074074,5,948,419,515.123142250531,0,43,16,529.372093023256,9,26,6,373.083333333333,2,1,0,441,0
48201,2003,"TX",2781,725,1041.59494134897,0,1078,305,885.128180961357,0,16,7,401.4375,2,1646,584,738.886293792256,0,61,27,669.533333333333,0,44,18,691.511627906977,0,2,0,3014,1
48439,2003,"TX",485,165,785.328389830509,0,537,208,706.113725490196,0,14,2,1129.71428571429,4,235,89,543.838427947598,0,9,6,169.222222222222,0,9,5,232.5,1,4,3,155.75,0
48453,2003,"TX",539,194,817.836223506744,0,372,136,727.232044198895,0,11,2,563.888888888889,2,595,233,656.76724137931,0,10,3,747.666666666667,2,12,7,517.583333333333,2,NA,NA,NA,NA
49035,2003,"UT",95,40,547.044943820225,0,1011,440,696.477673935618,0,47,24,465.913043478261,11,401,208,521.118598382749,0,20,6,789.266666666667,6,35,5,493.5625,7,24,9,481.708333333333,9
53011,2003,"WA",66,36,422.152542372881,14,742,361,545.056060606061,135,38,20,355.885714285714,8,97,52,424.379310344828,16,8,4,674.875,3,45,39,143.681818181818,14,5,2,128.2,1
53033,2003,"WA",1133,404,1107.86021505376,118,1307,467,809.795109612142,184,281,89,1129.34108527132,21,234,89,729.839449541284,20,104,57,415.909090909091,16,26,15,339.681818181818,4,21,9,538.666666666667,4
53053,2003,"WA",510,186,837.452789699571,45,1258,478,657.704526046114,159,210,99,692.1,10,120,48,664.491071428571,13,36,21,423.909090909091,5,25,24,75.16,8,20,9,599.65,1
53061,2003,"WA",177,49,759.808383233533,2,1038,358,696.343,54,10,5,663.555555555556,0,94,29,698.89010989011,6,29,7,634.357142857143,1,13,7,320.307692307692,1,1,0,1382,0
53063,2003,"WA",143,60,650.894736842105,26,1113,443,615.327324478178,177,147,57,832.402877697842,24,63,27,740.868852459016,13,17,6,850.411764705882,3,51,30,325.021276595745,7,12,6,484.166666666667,4
53077,2003,"WA",51,13,635.530612244898,8,444,190,665.587677725119,78,342,102,894.403973509934,17,312,135,615.283636363636,47,5,3,115.8,2,13,2,681.083333333333,0,NA,NA,NA,NA
55079,2003,"WI",4306,775,1550.58910891089,0,656,159,1062.72679509632,0,74,13,1525.11594202899,6,468,130,974.718604651163,0,18,6,1303.16666666667,6,39,25,314.675675675676,5,3,0,1650.5,0
72127,2003,"PR",481,121,1110.09719222462,33,7,0,2136.28571428571,0,8,0,541.125,0,1089,241,1255.1362346263,73,19,5,785.315789473684,1,9,1,1284.5,0,14,3,447.428571428571,0
8,2002,"AL",3133,975,1302.46462264151,0,3942,1600,802.502268481452,0,9,3,813.875,3,91,46,636.465909090909,0,20,4,675.578947368421,4,12,5,673.333333333333,0,1,0,1421,0
8,2002,"AR",2061,989,661.871262037506,0,3783,2151,416.568885236921,0,60,26,442.254237288136,13,189,143,232.705882352941,0,27,18,364.37037037037,4,28,9,554.642857142857,2,19,14,268.263157894737,4
8,2002,"AZ",118,59,565.982142857143,0,1378,674,573.323954372624,0,174,113,402.494047619048,0,563,280,561.220183486239,0,16,4,911.375,2,80,60,218.625,0,1,1,115,0
8,2002,"CA",1885,584,1227.39907993099,0,6790,2537,834.345636534251,1163,950,337,814.345804988662,89,4079,1679,737.117540217955,646,345,148,690.606060606061,58,87,66,140.705882352941,27,75,47,397.514285714286,14
8,2002,"CO",136,71,629.508333333333,0,3262,1682,625.91669698072,0,138,53,788.172413793103,0,1489,737,614.834276475344,0,25,13,518.454545454545,8,11,0,1133.36363636364,3,11,9,278.363636363636,0
8,2002,"CT",506,152,1154.73975409836,0,1196,358,980.232375979112,0,22,3,950,0,309,100,991.023255813953,0,13,7,795,7,11,6,438.272727272727,0,6,5,467.8,1
8,2002,"DE",396,159,719.252808988764,0,290,131,615.025641025641,0,1,1,187,1,30,13,784.461538461538,9,1,0,0,1,NA,NA,NA,NA,2,2,30,2
8,2002,"FL",4311,1796,685.562469733656,0,9303,4580,509.506530060797,0,73,39,683.776119402985,7,869,428,490.472289156627,0,53,28,363.490566037736,2,89,65,321.035294117647,0,13,5,569.076923076923,2
8,2002,"GA",7801,3186,787.272005294507,0,8674,4116,579.872733736225,0,28,13,449.37037037037,0,661,337,461.804347826087,0,71,39,368.802816901408,3,83,52,447.197530864198,0,14,5,499.428571428571,0
8,2002,"HI",36,15,628.53125,0,267,145,455.879032258065,0,21,11,317.526315789474,1,13,1,943.833333333333,1,462,198,537.659770114942,0,112,72,308.56880733945,0,570,284,593.458490566038,0
8,2002,"IA",895,443,533.552317880795,327,6560,3452,503.63693019943,2941,215,86,648.331578947368,77,381,197,484.564971751412,126,54,23,692.6875,23,780,478,368.399421128799,332,1,0,802,0
8,2002,"ID",41,14,726.897435897436,6,1799,985,471.756787983824,303,184,72,663.668539325843,28,246,123,462.566666666667,25,4,4,244.25,1,14,14,45.4285714285714,2,5,1,948,1
8,2002,"IL",3803,824,1348.12443310658,208,5332,1749,950.739460539461,386,14,2,1156.07142857143,1,367,125,936.464387464387,9,20,4,823.210526315789,1,324,112,783.590322580645,9,NA,NA,NA,NA
8,2002,"IN",1229,478,819.607266435986,0,5515,2563,634.181941747573,0,128,55,543.412698412698,15,153,71,622.959183673469,16,22,10,448.090909090909,3,6,3,449.666666666667,0,6,4,234,3
8,2002,"KS",1022,322,863.784663865546,0,4390,1758,623.836901611739,0,50,17,669.795918367347,10,262,103,692.1,0,7,4,306.285714285714,2,204,123,427.593908629442,15,2,2,193.5,0
8,2002,"KY",1277,481,865.810745789896,341,7653,3637,625.236856368564,1513,33,15,466.4375,4,72,27,553.811594202899,6,12,8,221.272727272727,3,574,422,324.63074204947,124,3,1,523,1
8,2002,"LA",4616,1631,1007.5634849167,1100,3044,1258,746.087293562521,775,31,13,968.266666666667,7,62,32,559.209677419355,12,35,17,737.8,9,36,22,566.777777777778,8,1,1,40,0
8,2002,"MA",511,215,830.29158110883,0,1938,784,806.355248618785,0,28,8,1150.38461538462,0,205,87,897.057894736842,25,29,9,905,0,113,65,583.926605504587,0,3,1,973,1
8,2002,"MD",1910,518,1079.98419618529,0,2405,865,914.652723311547,0,6,2,387.666666666667,2,164,70,841.90625,0,41,11,1082.825,0,80,39,596.415584415584,0,5,0,1201.2,2
8,2002,"ME",113,28,1057.86111111111,0,2802,541,1353.10336104084,0,77,22,1127.22972972973,0,83,7,1268.42168674699,0,22,7,853.428571428571,0,724,244,575.363004172462,0,3,1,642.333333333333,0
8,2002,"MI",3039,1023,709.786846543002,319,7394,2835,592.499097347591,1079,433,182,602.697183098591,61,519,191,576.23137254902,70,42,17,486.166666666667,6,21,17,169,6,17,16,128.588235294118,0
8,2002,"MN",859,556,404.279102384292,194,7767,4741,536.802979870027,0,1512,837,790.922949461475,504,583,373,393.818548387097,211,130,87,392.134615384615,53,163,139,162.468965517241,90,12,8,362.9,3
8,2002,"MO",1008,413,892.319004524887,91,9398,3904,641.99697322468,1099,47,24,499.934782608696,2,191,87,562.260869565217,12,18,11,466,6,110,67,410.941176470588,7,1,1,11,1
8,2002,"MS",2240,776,932.318079856438,0,1756,650,682.203080433542,0,5,2,606.2,0,38,18,533.342105263158,0,6,3,1193.66666666667,0,144,126,171.743055555556,0,7,7,191.571428571429,0
8,2002,"MT",56,34,682,8,1787,681,813.952765692977,347,1086,431,878.00851970181,110,98,49,581,14,9,4,695.5,0,154,105,283.708333333333,33,2,2,244,0
8,2002,"NC",5752,1930,870.316570630347,0,6530,2707,646.562797847809,1274,336,134,519.895209580838,34,689,294,541.271407837446,70,53,29,374.339622641509,7,17,5,1343.88235294118,3,114,58,267.219298245614,9
8,2002,"ND",86,42,467.235294117647,30,1237,644,512.737444933921,0,649,306,793.039783001808,0,71,43,313.119402985075,0,14,6,496.384615384615,1,NA,NA,NA,NA,4,3,154,2
8,2002,"NE",126,58,658.967479674797,25,3700,1492,577.344770793302,0,467,216,624.099547511312,88,494,209,542.304703476483,81,27,10,425.037037037037,5,53,21,557.358490566038,6,NA,NA,NA,NA
8,2002,"NH",101,31,921.155555555556,19,1558,488,1116.80583941606,399,29,5,1775.96153846154,3,77,25,815.205479452055,13,10,2,998.833333333333,2,24,10,763.272727272727,12,4,2,762.25,2
8,2002,"NJ",3635,1272,896.089375554898,0,2940,1205,685.303455723542,0,28,7,987.478260869565,0,494,172,974.883259911894,0,47,30,443.044444444444,19,599,301,517.688153310105,0,1,0,440,1
8,2002,"NM",235,109,666.995689655172,26,980,601,423.442658092176,0,459,283,358.155294117647,110,1607,850,481.486363636364,162,10,10,98.1,0,114,112,44.6228070175439,15,4,3,208.25,1
8,2002,"NV",30,14,987.533333333333,0,419,179,707.165048543689,0,14,6,773.357142857143,0,37,18,392,0,4,2,875,0,37,24,352.527777777778,0,NA,NA,NA,NA
8,2002,"NY",3003,1046,1013.54338549075,0,8254,3075,777.249646302251,0,87,36,641.696202531646,0,539,209,775.340551181102,0,34,14,854.441176470588,0,871,318,727.229843561974,0,NA,NA,NA,NA
8,2002,"OH",1698,719,718.187378009109,0,8292,4081,551.839427456083,0,119,49,553.490909090909,15,188,89,535.630434782609,27,21,13,285.142857142857,2,34,23,256.735294117647,0,8,2,943,3
8,2002,"OK",1102,429,958.364503816794,0,4943,2300,623.557853910795,0,2638,1210,629.144869215292,0,392,234,437.819944598338,0,25,12,356.521739130435,4,24,15,388.541666666667,3,40,32,243.2,2
8,2002,"OR",211,92,771.331658291457,14,4322,1619,792.186017786561,0,480,235,669.694063926941,0,583,249,639.4,31,25,13,472.92,4,1319,631,558.067026194145,0,27,8,617.703703703704,0
8,2002,"PA",4300,1781,890.269072164948,1359,11801,5377,717.320257826888,0,44,15,802.302325581395,7,1435,642,701.766911764706,0,67,28,816.838709677419,11,133,84,584.832,34,NA,NA,NA,NA
8,2002,"PR",1440,497,891.79756795422,57,50,17,1132.64583333333,4,24,12,801.583333333333,3,7327,2400,1029.91897150799,398,3,3,157,0,8,1,3321.5,1,26,11,582,3
8,2002,"SC",4619,1777,1007.91362201173,0,3361,1594,664.729990657116,0,18,7,571.722222222222,8,158,106,346.348387096774,81,19,8,1004.89473684211,3,33,32,81.6,15,17,13,150.846153846154,4
8,2002,"SD",81,50,442.041095890411,26,784,413,539.582880434783,218,1624,850,529.552588996764,0,43,25,393.512195121951,15,8,2,310.875,1,5,5,6.8,3,4,3,366.5,0
8,2002,"TN",2672,945,925.546257197697,0,8476,3777,679.26141028737,0,36,15,649.371428571429,4,330,176,563.871951219512,0,30,12,778.379310344828,0,55,44,146.454545454545,0,5,4,220,1
8,2002,"TX",3502,1364,835.666565533981,0,6725,2613,685.085875175974,0,77,29,759.363636363636,26,5098,1973,710.77659137577,0,61,28,483.724137931034,0,106,53,579.849056603774,0,10,6,318.8,2
8,2002,"UT",94,52,512.176470588235,7,1376,810,447.823259372609,172,184,87,853.327380952381,15,388,252,324.660112359551,23,9,2,555.111111111111,1,244,127,286.53781512605,15,11,7,317.818181818182,2
8,2002,"VA",4793,1507,1111.90872254212,0,4142,1553,807.532014833127,0,26,8,479.666666666667,4,326,146,674.679127725857,0,56,24,841.962962962963,11,55,26,526.690909090909,19,15,10,249.6,3
8,2002,"VT",39,10,801.944444444444,6,2106,801,812.8955,304,4,1,2305,1,17,11,929.588235294118,1,5,0,1245,2,10,9,181.6,2,2,0,860.5,1
