"state.fips","year","tot.pop","child.pop","adult.pop","wht.pop","wht.child.pop","wht.adult.pop","blk.pop","blk.child.pop","blk.adult.pop","ai.pop","ai.child.pop","ai.adult.pop","aa.pop","aa.child.pop","aa.adult.pop","lat.pop","lat.child.pop","lat.adult.pop"
"11",1995,580517,123620,456897,186961,22920,164041,375379,96965,278414,1899,382,1517,16278,3353,12925,40775,10997,29778
"11",1996,572377,121210,451167,187588,23080,164508,366852,94915,271937,1973,393,1580,15964,2822,13142,41670,11008,30662
"11",1997,567736,119531,448205,189676,23464,166212,360305,93092,267213,1920,367,1553,15835,2608,13227,42639,11191,31448
"11",1998,565230,113839,451391,191794,22555,169239,355305,88624,266681,2099,425,1674,16032,2235,13797,43497,11030,32467
"11",1999,570213,115002,455211,197359,23221,174138,354021,89112,264909,2191,456,1735,16642,2213,14429,44354,11322,33032
"11",2000,572046,114503,457543,198987,23180,175807,353464,88653,264811,2334,483,1851,17261,2187,15074,45266,11463,33803
"11",2001,574504,114625,459879,204684,24802,179882,349536,87058,262478,2474,500,1974,17810,2265,15545,46817,11809,35008
"11",2002,573158,113822,459336,206332,25246,181086,346080,85670,260410,2652,530,2122,18094,2376,15718,47054,11738,35316
"11",2003,568502,111403,457099,206505,24807,181698,340751,83708,257043,2733,539,2194,18513,2349,16164,47580,11666,35914
"11",2004,567754,109756,457998,210252,24641,185611,335297,82215,253082,2941,592,2349,19264,2308,16956,48243,11748,36495
"11",2005,567136,107187,459949,215554,24459,191095,329329,79790,249539,3088,626,2462,19165,2312,16853,48584,11520,37064
"11",2006,570681,105651,465030,221264,24397,196867,325064,78327,246737,3323,625,2698,21030,2302,18728,48522,11287,37235
"11",2007,574404,104126,470278,228646,24748,203898,321494,76300,245194,3510,700,2810,20754,2378,18376,48982,11240,37742
"11",2008,580236,102257,477979,235420,25308,210112,318392,73845,244547,3690,749,2941,22734,2355,20379,50446,11507,38939
"11",2009,592228,102098,490130,247187,26669,220518,317978,72104,245874,4035,800,3235,23028,2525,20503,53621,12072,41549
"11",2010,605126,101275,503851,257901,27592,230309,318276,70258,248018,4019,824,3195,24930,2601,22329,55880,12394,43486
"11",2011,620472,103972,516500,268338,29752,238586,321786,70408,251378,4155,829,3326,26193,2983,23210,59886,13610,46276
"11",2012,635342,107717,527625,278234,32049,246185,325210,71365,253845,4265,851,3414,27633,3452,24181,63146,14854,48292
"11",2013,649540,111677,537863,286347,34264,252083,329653,72642,257011,4535,1035,3500,29005,3736,25269,66209,15973,50236
"11",2014,659836,115233,544603,293290,36883,256407,331696,73255,258441,4567,1076,3491,30283,4019,26264,68646,16916,51730
"11",2015,672228,118107,554121,301687,39380,262307,333883,73317,260566,4583,1094,3489,32075,4316,27759,71128,17575,53553
"12",1990,13033307,2988807,10044500,11042189,2289869,8752320,1794796,642703,1152093,37187,10129,27058,159135,46106,113029,1597237,409137,1188100
"12",1991,13369798,3045638,10324160,11293007,2325087,8967920,1863284,661436,1201848,39832,10807,29025,173675,48308,125367,1679470,428047,1251423
"12",1992,13650553,3120439,10530114,11487566,2372823,9114743,1933726,685186,1248540,42022,11487,30535,187239,50943,136296,1757047,451495,1305552
"12",1993,13927185,3214066,10713119,11681123,2436063,9245060,1998531,711222,1287309,44469,12338,32131,203062,54443,148619,1841312,477634,1363678
"12",1994,14239444,3299887,10939557,11903819,2492662,9411157,2070713,736416,1334297,46691,12996,33695,218221,57813,160408,1941282,506025,1435257
"12",1995,14537875,3366468,11171407,12115958,2537595,9578363,2137543,753570,1383973,49266,13683,35583,235108,61620,173488,2057533,535466,1522067
"12",1996,14853360,3431695,11421665,12343633,2581365,9762268,2206135,770886,1435249,51939,14257,37682,251653,65187,186466,2184639,564666,1619973
"12",1997,15186304,3502269,11684035,12579180,2628393,9950787,2282637,789639,1492998,55175,15003,40172,269312,69234,200078,2304247,599043,1705204
"12",1998,15486559,3557561,11928998,12792124,2664284,10127840,2351227,804520,1546707,58007,15708,42299,285201,73049,212152,2421324,632374,1788950
"12",1999,15759421,3611711,12147710,12978723,2700575,10278148,2419083,818615,1600468,60913,16579,44334,300702,75942,224760,2560195,670760,1889435
"12",2000,16047515,3654880,12392635,13181468,2729685,10451783,2480129,828200,1651929,66007,17781,48226,319911,79214,240697,2717081,710382,2006699
"12",2001,16356966,3714439,12642527,13392855,2765858,10626997,2553214,845160,1708054,70444,19778,50666,340453,83643,256810,2861659,748918,2112741
"12",2002,16689370,3774624,12914746,13623576,2804269,10819307,2627531,860377,1767154,74505,21277,53228,363758,88701,275057,3013530,788289,2225241
"12",2003,17004085,3820876,13183209,13838602,2832401,11006201,2700143,872435,1827708,78291,22547,55744,387049,93493,293556,3160322,825599,2334723
"12",2004,17415318,3890734,13524584,14131892,2878228,11253664,2786446,889384,1897062,81982,23370,58612,414998,99752,315246,3331269,872661,2458608
"12",2005,17842038,3968178,13873860,14428647,2923700,11504947,2881786,912573,1969213,85745,23991,61754,445860,107914,337946,3524067,929239,2594828
"12",2006,18166990,4022912,14144078,14634243,2952353,11681890,2969250,930913,2038337,89957,25265,64692,473540,114381,359159,3713980,984638,2729342
"12",2007,18367842,4031098,14336744,14750985,2950652,11800333,3029024,935914,2093110,93162,25938,67224,494671,118594,376077,3872136,1028457,2843679
"12",2008,18527305,4018372,14508933,14832937,2930960,11901977,3086395,939313,2147082,95642,26113,69529,512331,121986,390345,4009162,1059637,2949525
"12",2009,18652644,3997283,14655361,14894191,2909097,11985094,3133488,937532,2195956,97488,26203,71285,527477,124451,403026,4124307,1081868,3042439
"12",2010,18849890,3997800,14852090,15017612,2906661,12110951,3188289,937477,2250812,99688,26386,73302,544301,127276,417025,4252776,1108220,3144556
"12",2011,19105533,4003686,15101847,15167951,2905328,12262623,3269229,942853,2326376,102445,26099,76346,565908,129406,436502,4387026,1129073,3257953
"12",2012,19352021,4014007,15338014,15323774,2908274,12415500,3336551,948106,2388445,104954,25971,78983,586742,131656,455086,4507801,1149659,3358142
"12",2013,19594467,4028088,15566379,15487281,2912515,12574766,3392686,955370,2437316,106532,25811,80721,607968,134392,473576,4645673,1170066,3475607
"12",2014,19905569,4057230,15848339,15704943,2929420,12775523,3459248,963612,2495636,109227,26213,83014,632151,137985,494166,4799378,1196034,3603344
"12",2015,20271272,4105129,16166143,15971454,2962448,13009006,3528984,973309,2555675,112647,26948,85699,658187,142424,515763,4964077,1226318,3737759
"13",1990,6512602,1747363,4765239,4659378,1131972,3527406,1763068,589040,1174028,12817,3290,9527,77339,23061,54278,109286,32967,76319
"13",1991,6653005,1773675,4879330,4739754,1142544,3597210,1815668,603218,1212450,13123,3348,9775,84460,24565,59895,122962,37233,85729
"13",1992,6817203,1817781,4999422,4835711,1164245,3671466,1874193,622982,1251211,13925,3573,10352,93374,26981,66393,139946,43168,96778
"13",1993,6978240,1865021,5113219,4924005,1185767,3738238,1936471,646166,1290305,14753,3853,10900,103011,29235,73776,157845,48816,109029
"13",1994,7157165,1906539,5250626,5023106,1204168,3818938,2004326,666123,1338203,15472,4076,11396,114261,32172,82089,179827,55524,124303
"13",1995,7328413,1949818,5378595,5118945,1226213,3892732,2066958,684295,1382663,16413,4377,12036,126097,34933,91164,211332,65847,145485
"13",1996,7501069,1993171,5507898,5213151,1248760,3964391,2132804,702357,1430447,17680,4721,12959,137434,37333,100101,246417,76575,169842
"13",1997,7685099,2034163,5650936,5314122,1270026,4044096,2202649,718740,1483909,18588,4932,13656,149740,40465,109275,290169,90297,199872
"13",1998,7863536,2078998,5784538,5408633,1294133,4114500,2271997,735544,1536453,20053,5388,14665,162853,43933,118920,330160,102883,227277
"13",1999,8045965,2130697,5915268,5503608,1323039,4180569,2343624,754951,1588673,21483,5719,15764,177250,46988,130262,380298,118876,261422
"13",2000,8227303,2176576,6050727,5594789,1346330,4248459,2410079,772071,1638008,26542,7200,19342,195893,50975,144918,441576,137635,303941
"13",2001,8377038,2215390,6161648,5668444,1366859,4301585,2468186,785444,1682742,29086,8167,20919,211322,54920,156402,484128,155401,328727
"13",2002,8508256,2249784,6258472,5727405,1383823,4343582,2522522,797955,1724567,31629,9045,22584,226700,58961,167739,523285,172282,351003
"13",2003,8622793,2278710,6344083,5776586,1396964,4379622,2571491,809133,1762358,33967,9949,24018,240749,62664,178085,560133,189007,371126
"13",2004,8769252,2308855,6460397,5841377,1410054,4431323,2635336,821483,1813853,36528,10609,25919,256011,66709,189302,602574,207006,395568
"13",2005,8925922,2353604,6572318,5911406,1431461,4479945,2702396,838796,1863600,39047,11546,27501,273073,71801,201272,646959,227750,419209
"13",2006,9155813,2406014,6749799,6014480,1453784,4560696,2805927,862433,1943494,42276,12680,29596,293130,77117,216013,699663,250667,448996
"13",2007,9349988,2456249,6893739,6101972,1478229,4623743,2891925,881976,2009949,45109,13534,31575,310982,82510,228472,751168,272951,478217
"13",2008,9504843,2479097,7025746,6165916,1485105,4680811,2962628,891752,2070876,48540,15012,33528,327759,87228,240531,795001,292641,502360
"13",2009,9620846,2485781,7135065,6204180,1479965,4724215,3023009,898935,2124074,51638,16298,35340,342019,90583,251436,830405,305848,524557
"13",2010,9713454,2489907,7223547,6232991,1475767,4757224,3070316,903721,2166595,54008,16996,37012,356139,93423,262716,858643,317290,541353
"13",2011,9812280,2488471,7323809,6266081,1471955,4794126,3119907,902728,2217179,54688,16990,37698,371604,96798,274806,881133,326805,554328
"13",2012,9917639,2486906,7430733,6307371,1467804,4839567,3165903,901541,2264362,55628,17126,38502,388737,100435,288302,899173,332401,566772
"13",2013,9991562,2486148,7505414,6322948,1463561,4859387,3207061,901478,2305583,56010,17043,38967,405543,104066,301477,911495,338020,573475
"13",2014,10097132,2493045,7604087,6354440,1459880,4894560,3261178,908205,2352973,56774,17227,39547,424740,107733,317007,932643,344823,587820
"13",2015,10214860,2504172,7710688,6392399,1459150,4933249,3320419,916152,2404267,57450,17408,40042,444592,111462,333130,955434,351483,603951
"15",1990,1113491,280139,833352,315600,64106,251494,27844,8638,19206,5407,1633,3774,764640,205762,558878,80730,30754,49976
"15",1991,1136754,288037,848717,329645,67195,262450,29892,9434,20458,5368,1590,3778,771849,209818,562031,83214,31898,51316
"15",1992,1158613,295291,863322,332655,67845,264810,32746,10676,22070,5379,1612,3767,787833,215158,572675,84812,32835,51977
"15",1993,1172838,301668,871170,325436,66706,258730,32613,10872,21741,5346,1566,3780,809443,222524,586919,84958,33167,51791
"15",1994,1187536,307754,879782,316937,65259,251678,33375,11386,21989,5227,1487,3740,831997,229622,602375,85195,33634,51561
"15",1995,1196854,310545,886309,306850,63179,243671,33451,11544,21907,5128,1412,3716,851425,234410,617015,84795,33847,50948
"15",1996,1203755,311482,892273,296143,60549,235594,33121,11578,21543,5069,1319,3750,869422,238036,631386,84858,33862,50996
"15",1997,1211640,309714,901926,291255,57854,233401,32799,11250,21549,5150,1275,3875,882436,239335,643101,85642,34165,51477
"15",1998,1215233,304845,910388,293379,55076,238303,32631,11175,21456,5032,1180,3852,884191,237414,646777,85194,33701,51493
"15",1999,1210300,299886,910414,295373,52933,242440,31161,10736,20425,4677,1097,3580,879089,235120,643969,84133,33647,50486
"15",2000,1213519,295352,918167,294857,48954,245903,30408,10265,20143,4294,966,3328,883960,235167,648793,84438,33498,50940
"15",2001,1225948,294133,931815,298519,48382,250137,32533,10869,21664,4733,1167,3566,890163,233715,656448,87571,34265,53306
"15",2002,1239613,293600,946013,302275,47909,254366,33918,11216,22702,5024,1268,3756,898396,233207,665189,90898,35293,55605
"15",2003,1251154,294519,956635,305468,47691,257777,33385,11297,22088,5207,1295,3912,907094,234236,672858,93557,36103,57454
"15",2004,1273569,298103,975466,311281,47906,263375,32914,11320,21594,5369,1295,4074,924005,237582,686423,97396,37442,59954
"15",2005,1292729,298497,994232,316809,47579,269230,33769,11154,22615,5557,1303,4254,936594,238461,698133,100577,38284,62293
"15",2006,1309731,299313,1010418,321659,47342,274317,33889,11000,22889,5794,1314,4480,948389,239657,708732,104164,39556,64608
"15",2007,1315675,300207,1015468,323609,47144,276465,32822,10819,22003,5728,1273,4455,953516,240971,712545,107249,40960,66289
"15",2008,1332213,301094,1031119,328485,46964,281521,33067,10680,22387,5844,1249,4595,964817,242201,722616,111331,42059,69272
"15",2009,1346717,302796,1043921,332613,46871,285742,33296,10645,22651,5974,1259,4715,974834,244021,730813,115003,42916,72087
"15",2010,1363980,303859,1060121,337751,46617,291134,34391,10792,23599,6172,1257,4915,985666,245193,740473,117970,43540,74430
"15",2011,1378227,305644,1072583,342296,46565,295731,38229,11781,26448,6508,1412,5096,991194,245886,745308,123331,46013,77318
"15",2012,1392641,306767,1085874,347154,46386,300768,41432,12390,29042,6808,1459,5349,997247,246532,750715,128535,48182,80353
"15",2013,1408765,308769,1099996,352467,46359,306108,44387,12848,31539,7110,1570,5540,1004801,247992,756809,133971,50371,83600
"15",2014,1420257,309205,1111052,356823,46075,310748,46662,13118,33544,7313,1578,5735,1009459,248434,761025,137745,51415,86330
"15",2015,1431603,310833,1120770,360735,45937,314798,49249,13511,35738,7402,1600,5802,1014217,249785,764432,140987,51961,89026
"16",1990,1012384,313373,699011,985151,303523,681628,3330,1269,2061,14568,5572,8996,9335,3009,6326,52914,22647,30267
"16",1991,1041316,316732,724584,1013172,306774,706398,3739,1458,2281,14746,5509,9237,9659,2991,6668,56398,23871,32527
"16",1992,1071685,324972,746713,1042395,314639,727756,4075,1602,2473,15092,5660,9432,10123,3071,7052,61025,25856,35169
"16",1993,1108768,333838,774930,1077939,323179,754760,4634,1803,2831,15623,5733,9890,10572,3123,7449,65795,27981,37814
"16",1994,1145140,344242,800898,1113457,333220,780237,4826,1876,2950,15932,5903,10029,10925,3243,7682,70956,30253,40703
"16",1995,1177322,349248,828074,1144059,337678,806381,5253,2141,3112,16418,6015,10403,11592,3414,8178,75780,32136,43644
"16",1996,1203083,353824,849259,1168649,341923,826726,5366,2164,3202,16947,6210,10737,12121,3527,8594,80536,34065,46471
"16",1997,1228520,357779,870741,1192537,345414,847123,5388,2189,3199,17840,6499,11341,12755,3677,9078,85593,36306,49287
"16",1998,1252330,362189,890141,1214339,349183,865156,5907,2480,3427,18637,6704,11933,13447,3822,9625,90896,38525,52371
"16",1999,1275674,366689,908985,1236009,353090,882919,6243,2677,3566,19325,7008,12317,14097,3914,10183,96258,40907,55351
"16",2000,1299430,370430,929000,1255601,355547,900054,7683,3295,4388,20681,7421,13260,15465,4167,11298,103038,43455,59583
"16",2001,1319962,373145,946817,1273704,357451,916253,8553,3744,4809,21349,7612,13737,16356,4338,12018,109067,45631,63436
"16",2002,1340372,375986,964386,1291938,359537,932401,9279,4131,5148,22053,7789,14264,17102,4529,12573,114838,47697,67141
"16",2003,1363380,379241,984139,1312571,362159,950412,9994,4503,5491,22713,7856,14857,18102,4723,13379,120694,49768,70926
"16",2004,1391802,384692,1007110,1338380,366802,971578,10823,4827,5996,23461,8086,15375,19138,4977,14161,127308,52453,74855
"16",2005,1428241,394651,1033590,1371294,375414,995880,11770,5317,6453,24664,8532,16132,20513,5388,15125,135345,55978,79367
"16",2006,1468669,404753,1063916,1408456,384319,1024137,12702,5824,6878,25683,8838,16845,21828,5772,16056,145495,60508,84987
"16",2007,1505105,415024,1090081,1441249,393169,1048080,13628,6230,7398,26818,9283,17535,23410,6342,17068,155222,64746,90476
"16",2008,1534320,422347,1111973,1467743,399462,1068281,14244,6529,7715,28001,9705,18296,24332,6651,17681,163856,68626,95230
"16",2009,1554439,426076,1128363,1485165,402552,1082613,15054,6693,8361,28928,9892,19036,25292,6939,18353,170818,71223,99595
"16",2010,1570986,429271,1141715,1499666,404934,1094732,15380,6886,8494,29971,10218,19753,25969,7233,18736,177083,73513,103570
"16",2011,1584134,428710,1155424,1510304,403742,1106562,16252,7136,9116,30675,10446,20229,26903,7386,19517,181763,74484,107279
"16",2012,1596097,427663,1168434,1519913,401999,1117914,16898,7390,9508,31255,10653,20602,28031,7621,20410,185892,75099,110793
"16",2013,1612785,428577,1184208,1533806,402058,1131748,17879,7788,10091,32023,10896,21127,29077,7835,21242,191175,76211,114964
"16",2014,1634806,430918,1203888,1552937,403666,1149271,18664,7939,10725,32655,11038,21617,30550,8275,22275,196734,77353,119381
"16",2015,1654930,432837,1222093,1570040,404769,1165271,19519,8230,11289,33410,11170,22240,31961,8668,23293,202430,78453,123977
"17",1990,11453316,2940837,8512479,9422280,2289292,7132988,1711998,560765,1151233,23384,6833,16551,295654,83947,211707,911704,331423,580281
"17",1991,11568964,2988715,8580249,9493689,2322685,7171004,1739538,572709,1166829,24707,7305,17402,311030,86016,225014,956647,345996,610651
"17",1992,11694184,3033427,8660757,9570091,2351509,7218582,1770909,585125,1185784,26019,7871,18148,327165,88922,238243,1007281,365780,641501
"17",1993,11809579,3066541,8743038,9636598,2368222,7268376,1801467,598110,1203357,27515,8442,19073,343999,91767,252232,1062336,384731,677605
"17",1994,11912585,3110938,8801647,9696781,2396518,7300263,1826784,610511,1216273,28988,8963,20025,360032,94946,265086,1121887,406692,715195
"17",1995,12008437,3152984,8855453,9752800,2425344,7327456,1849927,620212,1229715,30524,9475,21049,375186,97953,277233,1182656,429483,753173
"17",1996,12101997,3192916,8909081,9808634,2452571,7356063,1868813,628178,1240635,32570,10263,22307,391980,101904,290076,1249496,454280,795216
"17",1997,12185715,3222114,8963601,9855714,2472319,7383395,1887497,633387,1254110,34486,10957,23529,408018,105451,302567,1318069,480834,837235
"17",1998,12271847,3225252,9046595,9905512,2471500,7434012,1903979,633356,1270623,36942,11685,25257,425414,108711,316703,1392413,505078,887335
"17",1999,12359020,3240034,9118986,9951765,2479364,7472401,1923260,637014,1286246,39586,12639,26947,444409,111017,333392,1468062,531267,936795
"17",2000,12434161,3244944,9189217,9987835,2479851,7507984,1936532,637162,1299370,44175,14156,30019,465619,113775,351844,1544165,556754,987411
"17",2001,12488445,3243617,9244828,10015499,2476707,7538792,1940249,634142,1306107,47869,15134,32735,484828,117634,367194,1601533,575751,1025782
"17",2002,12525556,3238362,9287194,10028334,2470060,7558274,1942243,630807,1311436,51366,16244,35122,503613,121251,382362,1653300,593781,1059519
"17",2003,12556006,3225547,9330459,10037309,2458344,7578965,1942340,624670,1317670,55196,17398,37798,521161,125135,396026,1701923,610922,1091001
"17",2004,12589773,3211599,9378174,10047833,2445193,7602640,1944473,619062,1325411,59253,18563,40690,538214,128781,409433,1747272,627538,1119734
"17",2005,12609903,3197318,9412585,10046377,2431607,7614770,1944853,613132,1331721,63271,19842,43429,555402,132737,422665,1792149,642919,1149230
"17",2006,12643955,3181246,9462709,10054436,2416176,7638260,1947836,607130,1340706,67580,21252,46328,574103,136688,437415,1840227,658820,1181407
"17",2007,12695866,3170134,9525732,10078343,2405384,7672959,1951157,600789,1350368,72021,22862,49159,594345,141099,453246,1889627,677105,1212522
"17",2008,12747038,3153401,9593637,10102663,2389633,7713030,1955231,594035,1361196,76818,24467,52351,612326,145266,467060,1941348,694467,1246881
"17",2009,12796778,3138406,9658372,10123738,2374635,7749103,1960826,587471,1373355,82361,26831,55530,629853,149469,480384,1990555,710923,1279632
"17",2010,12841249,3123288,9717961,10141276,2361604,7779672,1967057,579929,1387128,86580,28274,58306,646336,153481,492855,2034898,724453,1310445
"17",2011,12861882,3090964,9770918,10143953,2341091,7802862,1966432,565897,1400535,86424,27522,58902,665073,156454,508619,2067755,726955,1340800
"17",2012,12875167,3057578,9817589,10136135,2317884,7818251,1966470,553133,1413337,86880,26748,60132,685682,159813,525869,2097098,727840,1369258
"17",2013,12889580,3022991,9866589,10126269,2291664,7834605,1967776,542156,1425620,86983,25868,61115,708552,163303,545249,2124414,726762,1397652
"17",2014,12882189,2990748,9891441,10098857,2265696,7833161,1965527,532968,1432559,87631,25677,61954,730174,166407,563767,2150750,725726,1425024
"17",2015,12859995,2958673,9901322,10058772,2240325,7818447,1962578,523766,1438812,88619,25752,62867,750026,168830,581196,2175116,724325,1450791
"18",1990,5557798,1437209,4120589,5072268,1279677,3792591,435339,143901,291438,12202,3508,8694,37989,10123,27866,98601,35976,62625
"18",1991,5616388,1450759,4165629,5119811,1289803,3830008,444543,147071,297472,12412,3620,8792,39622,10265,29357,102839,37171,65668
"18",1992,5674547,1461650,4212897,5164631,1296459,3868172,455577,150980,304597,12756,3675,9081,41583,10536,31047,108427,38984,69443
"18",1993,5739019,1473007,4266012,5215578,1303805,3911773,466171,154435,311736,13146,3736,9410,44124,11031,33093,115591,41001,74590
"18",1994,5793526,1491802,4301724,5256541,1317460,3939081,476804,158845,317959,13639,3894,9745,46542,11603,34939,123615,43676,79939
"18",1995,5851459,1507916,4343543,5301156,1329349,3971807,486870,162287,324583,13961,3989,9972,49472,12291,37181,134940,47863,87077
"18",1996,5906013,1517961,4388052,5343204,1336067,4007137,495311,164700,330611,14722,4146,10576,52776,13048,39728,147262,51783,95479
"18",1997,5955267,1539270,4415997,5377922,1351565,4026357,506723,169514,337209,15282,4332,10950,55340,13859,41481,162178,57540,104638
"18",1998,5998880,1551960,4446920,5408365,1359613,4048752,516404,172986,343418,16123,4585,11538,57988,14776,43212,179008,63535,115473
"18",1999,6044969,1566079,4478890,5439927,1368893,4071034,525171,176620,348551,17099,4830,12269,62772,15736,47036,196995,70254,126741
"18",2000,6091866,1574989,4516877,5467894,1372019,4095875,535729,180296,355433,19423,5598,13825,68820,17076,51744,217326,77099,140227
"18",2001,6127760,1579527,4548233,5488228,1371084,4117144,545974,184123,361851,20272,5872,14400,73286,18448,54838,234469,84247,150222
"18",2002,6155967,1580814,4575153,5501795,1367338,4134457,555017,187553,367464,21238,6159,15079,77917,19764,58153,249409,90392,159017
"18",2003,6196638,1582560,4614078,5526320,1364195,4162125,565411,190852,374559,21975,6403,15572,82932,21110,61822,266236,97718,168518
"18",2004,6233007,1586281,4646726,5546480,1362833,4183647,575734,194351,381383,22851,6625,16226,87942,22472,65470,283216,105626,177590
"18",2005,6278616,1593898,4684718,5574542,1364476,4210066,586943,198404,388539,23684,6902,16782,93447,24116,69331,303357,114965,188392
"18",2006,6332669,1603107,4729562,5608431,1367185,4241246,600368,202868,397500,24852,7233,17619,99018,25821,73197,324357,124941,199416
"18",2007,6379599,1609494,4770105,5637322,1368154,4269168,612333,206300,406033,25791,7501,18290,104153,27539,76614,343653,133975,209678
"18",2008,6424806,1611494,4813312,5664810,1365594,4299216,624185,208968,415217,26987,7900,19087,108824,29032,79792,361715,142116,219599
"18",2009,6459325,1609704,4849621,5681764,1358936,4322828,635234,211882,423352,28112,8406,19706,114215,30480,83735,377857,149450,228407
"18",2010,6490590,1606128,4884462,5696592,1352048,4344544,645725,213472,432253,28937,8690,20247,119336,31918,87418,391742,154978,236764
"18",2011,6516845,1598424,4918421,5708067,1342962,4365105,653512,213582,439930,29426,8613,20813,125840,33267,92573,401949,158115,243834
"18",2012,6538283,1589382,4948901,5715035,1332756,4382279,660690,213283,447407,29896,8622,21274,132662,34721,97941,410939,160267,250672
"18",2013,6570518,1585906,4984612,5728805,1326310,4402495,670328,214374,455954,30491,8611,21880,140894,36611,104283,421786,163237,258549
"18",2014,6597880,1582360,5015520,5739464,1319860,4419604,678526,215365,463161,31029,8731,22298,148861,38404,110457,431989,165820,266169
"18",2015,6619680,1579456,5040224,5745559,1314418,4431141,685966,216217,469749,31616,8845,22771,156539,39976,116563,441909,167999,273910
"19",1990,2781018,719366,2061652,2700752,690274,2010478,48262,17961,30301,6921,2657,4264,25083,8474,16609,31923,12626,19297
"19",1991,2797613,724446,2073167,2713759,694221,2019538,50139,18826,31313,7092,2690,4402,26623,8709,17914,35066,13994,21072
"19",1992,2818401,724798,2093603,2730846,693475,2037371,52209,19634,32575,7150,2689,4461,28196,9000,19196,36511,14322,22189
"19",1993,2836972,727751,2109221,2745519,695243,2050276,54181,20369,33812,7290,2684,4606,29982,9455,20527,39710,15620,24090
"19",1994,2850746,728397,2122349,2755709,694549,2061160,56139,21390,34749,7528,2781,4747,31370,9677,21693,43389,17123,26266
"19",1995,2867373,726961,2140412,2769003,692212,2076791,57654,21984,35670,7691,2797,4894,33025,9968,23057,47637,18777,28860
"19",1996,2880000,729177,2150823,2778447,693210,2085237,59519,22881,36638,7870,2930,4940,34164,10156,24008,52768,20634,32134
"19",1997,2891119,729806,2161313,2786925,692826,2094099,61087,23536,37551,8110,3056,5054,34997,10388,24609,57331,22483,34848
"19",1998,2902872,729943,2172929,2795851,691622,2104229,63173,24523,38650,8282,3113,5169,35566,10685,24881,63709,25126,38583
"19",1999,2917634,732671,2184963,2806468,692892,2113576,65291,25530,39761,8532,3180,5352,37343,11069,26274,71985,28727,43258
"19",2000,2929067,733337,2195730,2807230,689756,2117474,70592,27993,42599,10382,3787,6595,40863,11801,29062,83414,33075,50339
"19",2001,2931997,728601,2203396,2805838,683379,2122459,73183,29148,44035,10898,3991,6907,42078,12083,29995,90470,35922,54548
"19",2002,2934234,723685,2210549,2803526,676771,2126755,75770,30380,45390,11386,4183,7203,43552,12351,31201,96786,38669,58117
"19",2003,2941999,720102,2221897,2806004,671290,2134714,78647,31720,46927,11815,4368,7447,45533,12724,32809,103031,41337,61694
"19",2004,2953635,718708,2234927,2812023,668013,2144010,81906,33134,48772,12318,4472,7846,47388,13089,34299,109772,44310,65462
"19",2005,2964454,718488,2245966,2816975,665513,2151462,85616,34901,50715,12699,4668,8031,49164,13406,35758,116416,47435,68981
"19",2006,2982644,721703,2260941,2828308,666012,2162296,90031,36982,53049,13243,4790,8453,51062,13919,37143,123714,50917,72797
"19",2007,2999212,723632,2275580,2837532,665019,2172513,94830,39139,55691,13910,5055,8855,52940,14419,38521,131042,54474,76568
"19",2008,3016734,725658,2291076,2847918,664435,2183483,99622,41167,58455,14455,5280,9175,54739,14776,39963,137819,57401,80418
"19",2009,3032870,726969,2305901,2856456,663646,2192810,104045,42476,61569,15048,5358,9690,57321,15489,41832,146041,60971,85070
"19",2010,3050694,728071,2322623,2865936,662606,2203330,108516,43651,64865,15503,5539,9964,60739,16275,44464,152967,63796,89171
"19",2011,3065389,725949,2339440,2872933,658562,2214371,112018,44475,67543,16023,5802,10221,64415,17110,47305,158284,65401,92883
"19",2012,3076636,724593,2352043,2876346,654910,2221436,115385,45398,69987,16462,6048,10414,68443,18237,50206,163311,67002,96309
"19",2013,3092224,725586,2366638,2881909,652932,2228977,120657,46924,73733,17124,6340,10784,72534,19390,53144,168761,68730,100031
"19",2014,3109481,727493,2381988,2889459,652204,2237255,125650,48505,77145,17433,6334,11099,76939,20450,56489,173588,69855,103733
"19",2015,3123899,728796,2395103,2895570,651866,2243704,129926,49392,80534,17737,6285,11452,80666,21253,59413,178620,71050,107570
"20",1990,2481349,662641,1818708,2282199,595214,1686985,144681,49595,95086,22457,7578,14879,32012,10254,21758,93332,36504,56828
"20",1991,2498722,672033,1826689,2296154,602930,1693224,146550,50719,95831,22664,7758,14906,33354,10626,22728,98510,38384,60126
"20",1992,2532394,680871,1851523,2322111,609194,1712917,151693,52776,98917,23313,7924,15389,35277,10977,24300,105513,41314,64199
"20",1993,2556547,687262,1869285,2342874,614379,1728495,153165,53672,99493,23741,8137,15604,36767,11074,25693,112669,44107,68562
"20",1994,2580513,693673,1886840,2361400,618622,1742778,155163,54813,100350,24666,8532,16134,39284,11706,27578,120673,47061,73612
"20",1995,2601007,694124,1906883,2377804,618066,1759738,156575,55174,101401,25289,8647,16642,41339,12237,29102,129669,50462,79207
"20",1996,2614554,696298,1918256,2388493,619768,1768725,157016,55067,101949,25999,8766,17233,43046,12697,30349,138865,53868,84997
"20",1997,2635292,704001,1931291,2405233,625949,1779284,158557,56023,102534,26599,8909,17690,44903,13120,31783,150022,58945,91077
"20",1998,2660598,710402,1950196,2423613,630040,1793573,162176,57305,104871,27500,9252,18248,47309,13805,33504,162249,63831,98418
