statename,state,year,citi6013,inst6013_adacope,inst6014_nom
New Mexico,31,2005,61.91001,91.99048,82.35806
New Mexico,31,2006,62.72764,94.77143,82.35806
New Mexico,31,2007,64.10773,92.9,82.35806
New Mexico,31,2008,68.09039,95.45238,82.35806
New Mexico,31,2009,60.39199,92.5,80.08801
New Mexico,31,2010,56.81367,94.1,80.08801
New Mexico,31,2011,51.3391,41.28571,40.88403
New Mexico,31,2012,53.44275,44.31902,40.3893
New Mexico,31,2013,56.40086,48.09524,41.67376
New Mexico,31,2014,,,40.63606
New York,32,1960,67.1506,30.91582,39.53342
New York,32,1961,63.59513,28.10549,42.32997
New York,32,1962,63.60413,27.82511,42.11774
New York,32,1963,65.07204,37.7695,44.93702
New York,32,1964,66.70104,37.7695,44.93702
New York,32,1965,67.74834,60.66665,68.38229
New York,32,1966,65.31465,46.38886,58.15111
New York,32,1967,64.82407,50.55354,58.3658
New York,32,1968,72.65769,62.56276,58.3658
New York,32,1969,73.17365,58.56727,50.87646
New York,32,1970,68.22382,48.72784,50.87646
New York,32,1971,59.37767,37.50094,49.47748
New York,32,1972,57.70435,33.77764,49.47748
New York,32,1973,60.17202,32.56474,45.18784
New York,32,1974,61.82756,38.63421,45.66753
New York,32,1975,67.73038,75.29971,79.75772
New York,32,1976,62.88729,69.94462,80.05741
New York,32,1977,63.28482,68.88506,79.23513
New York,32,1978,58.31459,62.81585,78.69348
New York,32,1979,61.65208,69.88902,77.60896
New York,32,1980,61.4332,68.33963,77.60896
New York,32,1981,54.85998,67.00731,77.758
New York,32,1982,63.90122,75.41483,77.758
New York,32,1983,61.44133,74.95226,78.3108
New York,32,1984,60.50267,71.59284,78.3108
New York,32,1985,64.88124,76.26044,78.22897
New York,32,1986,66.6177,76.28864,78.22897
New York,32,1987,67.8009,76.84354,77.64214
New York,32,1988,73.50462,80.66441,77.64214
New York,32,1989,68.61999,80.42773,79.72915
New York,32,1990,71.24957,82.16316,79.72915
New York,32,1991,72.02486,81.32462,78.41656
New York,32,1992,72.00558,80.20719,78.41656
New York,32,1993,70.73092,81.76717,77.65154
New York,32,1994,62.30811,74.89523,77.65154
New York,32,1995,61.15751,38.41987,48.00508
New York,32,1996,64.27659,43.67531,48.00508
New York,32,1997,69.11575,50.72734,47.59946
New York,32,1998,71.9215,53.11096,47.59946
New York,32,1999,70.19918,54.08857,47.55201
New York,32,2000,60.58224,36.74554,46.0521
New York,32,2001,64.25971,40.65768,45.96168
New York,32,2002,60.75396,33.98347,45.96168
New York,32,2003,66.37564,42.68435,44.12995
New York,32,2004,72.58111,49.66986,44.12995
New York,32,2005,68.05103,41.10945,45.72748
New York,32,2006,74.71856,49.63472,44.72255
New York,32,2007,78.76633,83.96592,75.59387
New York,32,2008,80.37999,86.55174,76.60095
