"STATEFIP","YEAR","tot","child","child.pov","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","adult","welf","wht.welf","w.adult","b.adult","a.adult","l.adult","blk.welf","latino.welf","amind.welf","wht.unemp","blk.unemp","latino.unemp","amind.unemp","unemp","wht.emp","blk.emp","latino.emp","amind.emp","emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar","singpar","wht.f","blk.f","amind.f","f"
6,2009,36308527,9451346,1840270,15442108,2870529,258880,0.0715135353175614,2248746,606163,183842,0.137246231985308,278163,68926,19265,0.250285222007497,0.195788481892261,13104472,4616407,1235496,0.441023934537934,10054143,682534,202331,3058620,26857181,482050,154357,12571579,1642583,209237,8488065,84611,183407,7272,524098,137910,556511,16965,1414478,7705568,916032,5504663,118372,16692055,337902,1341971,25859,591192,2504463,6392876,847320,105024,13551500
6,2010,36637290,9330928,1878733,15105610,2677236,251268,0.068823323190868,2246923,587029,179394,0.130357071468808,284240,72496,21256,0.250071419592965,0.193409582437977,13457846,4659587,1275023,0.432853236278417,10281900,673469,200770,3105831,27306362,507959,160756,12428374,1659894,211744,8798259,84269,199962,7821,595967,148815,665954,19607,1644308,7513893,913550,5634932,117305,16777995,328343,1386626,27039,562014,2521006,6297611,854351,107164,13866748
6,2011,36969200,9299332,1969401,15036698,2609643,258369,0.0662767624994482,2245230,572308,181740,0.126806668729916,284208,71977,22150,0.254580696653555,0.193441969552647,13752158,4704724,1351221,0.431242439703062,10424372,652497,199490,3188913,27669868,537827,169456,12427055,1672922,212231,9047434,85495,217470,8148,677341,163847,759592,20843,1863874,7388170,896403,5708162,115559,16742034,325407,1446209,27591,556200,2574120,6287742,858313,107310,14043973
6,2012,37325068,9277162,2084137,14982540,2551952,272965,0.0638697309677972,2252683,560201,184773,0.123655994783939,288466,73222,23816,0.25459718192888,0.191659118550415,14022767,4740404,1438358,0.425293177700441,10499985,624397,197418,3229794,28047906,579811,184047,12430588,1692482,215244,9282363,90520,237140,8489,744539,180266,846174,22593,2057748,7289658,884443,5780975,113874,16757223,317200,1492612,27494,548580,2606846,6284061,866054,109214,14235928
6,2013,37659181,9237947,2156865,14942047,2504253,281262,0.0616357118465485,2254905,547641,190275,0.121093394724875,281868,70316,24257,0.250260336205614,0.189239772870612,14269472,4750394,1492576,0.417649800421284,10583510,603455,195592,3252614,28421234,609623,193665,12437794,1707264,211552,9519078,94530,249746,8790,773125,190916,894808,23488,2163202,7199258,870604,5856154,108763,16768582,310274,1525062,27027,539052,2624659,6281486,874476,106985,14423471
6,2014,38066920,9209075,2200972,14909090,2466268,286734,0.0594912711338745,2260315,536565,192947,0.116995422991677,281571,69172,23683,0.244621327802721,0.186840586507519,14533465,4753489,1523919,0.410556507721378,10698479,586895,189164,3280002,28857845,621383,193321,12442822,1723750,212399,9779976,96336,258051,9015,728538,187227,863582,21695,2073520,7180148,875883,6022162,109455,17008615,303889,1546330,27191,534176,2639441,6279072,881228,106603,14655977
8,2000,4300832,1099641,134324,3199848,730544,53110,0.0802464980022647,160123,47977,11623,0.157161099247781,42610,12442,3382,0.252915058716129,0.131120414673046,735769,257923,60803,0.418007640577497,419858,66683,15285,103765,3201191,51164,29415,2469304,112146,30168,477846,3588,14367,1468,63599,6049,23761,1793,98948,1755430,71366,300525,19810,2224554,22884,69787,4982,135886,242921,1247332,52347,14317,1600519
8,2001,4314724,1150130,154575,3192908,756776,65051,0.0788668534010323,157420,51460,10485,0.200218501976158,34891,7511,1008,0.161000878775265,0.130262961143272,760078,270161,65632,0.400129147336468,448926,69540,18285,109537,3164594,27958,19594,2436132,105960,27380,489917,1448,5205,0,78098,6959,23707,519,117817,1700932,79012,348076,19728,2216750,23007,87296,4422,150481,276427,1236082,57598,15271,1599739
8,2002,4403659,1143301,149831,3222390,742658,46690,0.0774468602661571,162804,49997,14822,0.105358235770271,38101,9877,2192,0.119706233223979,0.132904325835553,801801,279839,75153,0.441566325506723,490365,72393,19207,128708,3260358,33436,17320,2479732,112807,28224,521962,5661,8509,1001,108429,12211,35190,3340,166909,1712358,72894,347640,19393,2228701,31292,77363,3855,141066,268648,1257244,56790,17230,1642939
8,2003,4447892,1146356,158655,3235652,736237,70992,0.0666547097644536,182182,60963,16126,0.0950300593454602,29335,6547,673,0.186032398114,0.117639444816569,831314,292626,63411,0.377483411889627,478487,65001,15819,124691,3301536,36489,20824,2499415,121219,22788,538688,2973,11146,895,109100,10808,40241,3106,169634,1743934,81921,359176,14914,2283761,24230,89323,2063,152153,278163,1266809,61462,9871,1658402
8,2004,4498611,1172660,184586,3256090,746467,74209,0.0691456549443013,178731,57368,13509,0.171705902041727,30148,7024,2604,0.216086492776108,0.12579912399277,862631,308790,85100,0.405371792224371,481185,61509,15775,129301,3325951,33939,19414,2509623,121363,23124,553841,4324,8116,189,109803,13833,40052,2450,173127,1725378,75750,380102,14057,2269524,28891,89848,729,156373,289120,1273670,60091,11744,1672841
8,2005,4540639,1168075,175821,3265307,734017,62290,0.0573425082072469,162863,46907,16816,0.107798470406356,41284,10296,2270,0.186997889748621,0.115201108138045,895176,316060,88924,0.391857445588925,511212,66407,15716,137597,3372564,42617,25513,2531290,115956,30988,579116,4627,9092,1092,97031,11667,39258,1934,156240,1776649,74306,390354,19596,2339150,23999,109244,4190,141475,291155,1282540,56793,17357,1693374
8,2006,4753377,1167678,189376,3407228,721224,68715,0.0629231912812727,181244,51044,14471,0.135176894366001,40499,9737,2655,0.18736817885493,0.117996349422211,927453,323761,95564,0.371447357301713,542616,67560,18804,139275,3585699,36274,22408,2686004,130200,30762,603692,2416,9138,1453,89338,8894,31074,1944,137827,1863857,85565,407593,20039,2466939,28438,96397,1966,154703,295509,1360897,61894,15333,1794196
8,2007,4767161,1172439,191587,3408920,718257,64340,0.0599789711872596,181611,53590,17402,0.129699779499067,44599,11182,3096,0.195211521152115,0.11643180142718,938302,325466,98605,0.376731955909409,537079,66000,17884,140152,3594722,41179,24995,2690663,128021,33417,612836,3515,9597,1157,96669,9461,34097,2357,149767,1856553,80913,408965,20787,2454659,28782,103610,4043,146265,296278,1360302,60562,17206,1792728
8,2008,4844568,1192044,198682,3449069,720762,64132,0.0571852332467519,183307,53086,15924,0.139027639027639,44637,11317,2968,0.206681417534187,0.113314096179982,965352,342145,107779,0.365250274808431,545013,65229,18963,143022,3652524,38710,22916,2728307,130221,33320,623207,3228,9609,1159,89124,8309,30969,2484,137105,1901248,85921,424267,20764,2527346,27281,103962,4497,146617,296691,1378800,61403,17121,1822071
8,2009,4843211,1197586,198044,3449875,720537,63823,0.056040231918774,187389,54232,18077,0.129673892139894,46958,12013,3070,0.196833681280445,0.111162445278553,956049,343411,105999,0.370186278851287,533214,63221,16378,137874,3645625,40538,23793,2729338,133157,34945,612638,3512,9845,1182,103429,10310,38761,2976,162471,1880282,84019,407534,20602,2485424,28421,106110,4531,140615,294535,1380739,63295,17609,1822606
8,2010,4887061,1203048,204957,3450751,712315,64162,0.0518459754375238,191197,53783,17505,0.126727765085694,48011,12543,3415,0.189623224212477,0.105756604754599,983346,354642,112612,0.354720076947014,535552,60779,16634,135302,3684013,40364,23083,2738436,137414,35468,628704,3174,10853,1133,114848,11438,43296,3354,180591,1869591,85300,414384,20835,2489525,28611,114342,5343,140000,302569,1385396,64929,17601,1853009
8,2011,4966062,1212517,212392,3492737,711280,65790,0.0490814831977625,195465,53547,18889,0.127098505829658,47665,12334,3907,0.192184563991927,0.103278491503314,1011543,362633,116816,0.348509761011736,547304,57922,16174,139624,3753545,43443,24838,2781457,141918,35331,648910,3739,11382,917,127704,13274,49378,3325,202111,1880551,86581,421091,20095,2508448,27058,116459,5408,140493,304825,1406217,66367,17344,1885374
8,2012,5042854,1219787,221723,3528835,708966,69210,0.0470229159474141,200823,54811,20870,0.122911294913438,47859,12440,4282,0.201171536515199,0.101678844690055,1040575,370534,120833,0.343884650502947,557832,57108,16014,143761,3823067,45626,25928,2819869,146012,35419,670041,3661,12515,853,136721,14680,54104,3417,217803,1891903,87323,432818,19709,2534698,27710,121902,5703,141927,312118,1424611,67583,17414,1917856
8,2013,5119330,1227756,227422,3566974,708346,70837,0.0452476159821519,205621,55043,21823,0.119140593221718,48201,12137,4519,0.188572596022882,0.0989568750784441,1064376,376709,122973,0.335401237064876,562342,55057,15802,142426,3891574,47781,27356,2858628,150578,36064,687667,3409,13374,745,145648,15171,58432,3425,232223,1891332,87650,439025,19838,2544522,27865,128178,5332,145502,321829,1443475,69743,17464,1951948
8,2014,5197581,1234543,225249,3605808,707782,70872,0.0441745618678424,209583,55441,20828,0.11834907610597,50761,13198,5073,0.197763057155221,0.0971579090839057,1089014,381744,120830,0.324745711846059,575004,54751,15260,144899,3963038,50213,28653,2898026,154142,37563,707270,3876,14084,702,137384,14647,54130,3576,218957,1912810,91350,456020,21470,2591889,25974,131432,5899,150723,329344,1461552,71201,18674,1987510
9,2000,3408068,840211,94063,2638743,585781,28987,0.127892479850262,304578,96675,24950,0.253909115253408,9931,3106,661,0.267662565905097,0.160200407118464,319463,114100,36264,0.422682633212951,388568,40288,6589,89034,2567857,59794,31203,2052962,207903,6825,205363,12606,14121,253,57537,15665,14660,437,92196,1357225,125273,120042,4542,1671053,52687,54476,930,86904,202238,1076345,113440,3316,1346601
9,2001,3317131,807302,88092,2575490,567206,30011,0.111764934987282,289447,92020,21944,0.222064368067319,6107,1785,358,0.19683908045977,0.144729265318688,319796,109620,30812,0.420822078263572,429496,40933,3187,87927,2509829,30086,12498,2008284,197427,4322,210176,7242,8584,198,58086,15743,15642,323,92336,1340814,134319,137866,1966,1675896,50903,44118,783,92780,197268,1050582,111619,2524,1322814
9,2002,3350345,866966,89918,2570666,600100,24498,0.109759411243013,309396,106277,30096,0.258881311999612,6739,2051,789,0.0262182203389831,0.144291347340266,334926,121033,33360,0.415527836646025,426744,44866,3187,92697,2483379,34000,16142,1970566,203119,4688,213893,9375,7158,234,69104,16828,13902,279,107822,1311017,129962,138572,2732,1645975,54601,53226,1611,95401,215914,1030884,114424,2810,1308443
9,2003,3371241,831891,97986,2584031,570636,33361,0.098368768509853,307200,97321,22769,0.203914415753722,12442,5406,731,0.52773826458037,0.123928792511917,337911,118353,38909,0.292503711175941,406210,30084,4549,73693,2539350,33772,14171,2013395,209879,7036,219558,10429,8220,0,81572,18155,21416,140,125910,1340568,134536,140049,4014,1678273,57490,55671,324,99743,220908,1051523,117657,3279,1330300
9,2004,3389483,833225,90518,2565500,566482,32024,0.0847053996434799,316898,100335,19481,0.151641030774193,6582,956,325,0.171808608904489,0.110181937213304,359093,123643,35458,0.306215543351287,420204,36112,2346,71331,2556258,35823,13069,1999018,216563,5626,235450,11524,10943,0,72993,20104,18767,95,115965,1318059,136488,165304,4201,1695120,47639,59456,325,97977,209408,1045830,118317,2722,1338169
9,2005,3365768,815459,94214,2534555,550547,22744,0.0937710128980989,305962,95716,27879,0.185544064748201,9317,3198,921,0.0974143114852676,0.120598580999958,372718,125035,37652,0.317464041976406,436175,39073,7896,79774,2550309,36536,17097,1984008,210246,6119,247683,9248,9769,403,67983,21873,17843,197,113736,1312245,139706,168529,3240,1695734,53738,60303,1528,92594,217630,1034850,117847,3807,1331878
9,2006,3504809,812916,97516,2621375,547391,32291,0.0901828775661689,330676,95066,20721,0.182489365599495,7187,1843,98,0.326632124352332,0.119425888221826,384308,125095,41042,0.3209568079648,469260,44553,6711,78375,2691893,42944,25224,2073984,235610,5344,259213,8140,7893,0,73291,19006,21493,149,117867,1365672,155058,167410,3285,1772857,50766,61510,390,86347,206141,1085445,128337,2759,1405976
9,2007,3494851,822543,96995,2605425,547265,27989,0.091792918929549,323148,95478,23160,0.193180182437584,8283,2129,377,0.271900336167688,0.121528814184567,394723,130860,40702,0.323357177009709,459049,40210,6119,79777,2672308,50200,29141,2058160,227670,6154,263863,9856,10079,125,70078,20025,20789,488,117034,1348334,146719,172247,3067,1751164,52107,64032,819,88574,214297,1074422,123188,3010,1393364
9,2008,3493006,816696,99751,2590345,536402,28538,0.0849751371481266,322106,91224,22680,0.191454222071652,8264,2215,619,0.30009756097561,0.117119358736272,408358,137930,42910,0.321949448195662,472592,39062,5460,80851,2676310,47575,26488,2053943,230882,6049,270428,9543,10477,300,70097,20951,20897,627,117573,1361748,149570,179426,3111,1775484,51478,67925,1149,88705,216969,1071850,124274,2874,1393760
9,2009,3494487,822680,101673,2584413,537142,27992,0.0850791707947735,328950,94765,25162,0.190774119608252,8577,2125,344,0.243986915528189,0.117160977874791,406966,137420,43211,0.328443541713684,469122,41500,6802,80786,2671807,48599,25596,2047271,234185,6452,269546,10440,11323,306,76760,21682,24840,640,129592,1344784,150033,173903,3388,1751977,53873,66044,847,89016,218473,1068059,126356,3123,1390237
9,2010,3545837,827585,106866,2567721,521447,28760,0.0816338787787621,342298,96529,25590,0.188273182447487,7941,1748,391,0.248278655326043,0.116204508456805,447511,151364,47129,0.326281298778364,491169,42387,6405,86474,2718252,49377,24610,2046274,245769,6193,296147,10679,12404,308,85422,24696,30052,600,147145,1337450,157249,191347,3326,1775230,53663,73405,662,87855,224733,1067761,132785,2826,1418615
9,2011,3558172,819792,110875,2554513,508683,28972,0.0779813858886626,349308,97374,28174,0.186127470734751,8016,2008,539,0.277777777777778,0.114224326968491,463510,155084,48899,0.326005919724572,500161,40664,6061,89720,2738380,53931,26231,2045830,251934,6008,308426,11498,14471,329,96031,27881,33000,671,164827,1326575,156724,198679,3294,1772474,56620,74844,1092,89014,230668,1066227,135375,2741,1427232
9,2012,3572213,811890,117164,2542450,496217,29560,0.0743142075824179,357126,97486,30121,0.174872022936518,8458,2106,586,0.260903579112067,0.110919019233356,479930,159279,53328,0.32088366369165,507219,40745,6130,89373,2760323,55508,26461,2046233,259640,6352,320651,12088,15344,349,105621,31202,35776,708,180733,1317555,157480,204051,3731,1771151,57515,77881,1053,90605,235629,1065410,139431,2787,1436953
9,2013,3583561,803659,119265,2526258,483036,30193,0.0717259405598605,363767,97767,30073,0.165161021461811,8324,2097,599,0.231289727291368,0.108676171894709,496986,163493,55261,0.318562563052184,514284,40168,5750,90329,2779902,57131,27350,2043222,266000,6227,333493,12215,15721,210,113168,32762,38135,703,192616,1301087,161305,210993,3652,1765736,57182,80562,1003,89448,236420,1063267,142564,2715,1446159
9,2014,3592053,794748,120263,2507740,470609,29973,0.0692967516765388,368714,97695,30739,0.154554183813443,7914,2000,576,0.226065472513897,0.105463453569096,512695,166587,55793,0.305573425776497,521408,39353,5298,89080,2797305,58918,28072,2037131,271019,5914,346108,12686,16591,236,109543,33528,36089,664,187842,1295158,163013,219734,3473,1774548,56474,82405,1074,89141,237056,1059166,145000,2764,1453542
10,2000,783216,194188,24892,568559,124986,7326,0.146666010836727,148703,46342,13009,0.257724752381404,3744,1122,151,0.447275922671353,0.175099281054559,37811,14232,3908,0.431062262630913,50765,6763,1038,8939,589028,8701,3733,443573,102361,2622,23579,4128,605,46,11002,6164,1518,168,19540,288190,63619,14865,1629,379729,26453,4809,377,21383,54581,231953,55228,1304,308226
10,2001,771580,197081,27676,559963,127375,11214,0.1302714118763,143674,45897,10941,0.191284414856,1749,375,0,0.282608695652174,0.151635751639362,38207,13622,3900,0.452809601745772,53890,5625,418,8588,574499,7818,1911,432588,97777,1374,24585,5081,857,0,11417,4420,817,111,17847,285897,68258,17256,858,383806,29368,4943,63,22265,58390,226022,54709,841,302532
10,2002,782221,189158,23578,563744,120487,9976,0.132408810698999,147167,44553,9707,0.194108070208796,1603,188,188,0.127383676582761,0.150283123931423,40625,14006,3497,0.37010734034479,52302,5462,579,7928,593063,8795,3780,443257,102614,1415,26619,4530,528,29,14272,10316,806,30,26111,297578,67568,20137,959,398756,24498,6986,188,25703,58852,230935,56873,727,311271
10,2003,792494,198053,25496,569633,124945,8082,0.114081209308057,150289,47887,13699,0.180479988520454,2130,376,32,0.169411764705882,0.140738248337679,42514,15456,3872,0.521730769230769,52826,4339,847,9014,594441,7609,2654,444688,102402,1754,27058,4241,650,0,15117,8601,1815,0,25825,292230,65641,18713,1001,390892,25808,5624,146,26630,59652,231188,56831,811,311297
